...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
93140,133,1,growth,M2,0,nalR,Mutant,Mutant
93141,133,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
93836,134,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
93837,134,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
93838,134,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
93839,134,1,growth,A2,0,nalR,Ancestor,Ancestor
93840,134,1,growth,M2,0,nalR,Mutant,Mutant
93841,134,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
94536,135,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
94537,135,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
94538,135,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
94539,135,1,growth,A2,0,nalR,Ancestor,Ancestor
94540,135,1,growth,M2,0,nalR,Mutant,Mutant
94541,135,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
95236,136,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
95237,136,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
95238,136,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
95239,136,1,growth,A2,0,nalR,Ancestor,Ancestor
95240,136,1,growth,M2,0,nalR,Mutant,Mutant
95241,136,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
95936,137,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
95937,137,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
95938,137,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
95939,137,1,growth,A2,0,nalR,Ancestor,Ancestor
95940,137,1,growth,M2,0,nalR,Mutant,Mutant
95941,137,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
96636,138,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
96637,138,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
96638,138,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
96639,138,1,growth,A2,0,nalR,Ancestor,Ancestor
96640,138,1,growth,M2,0,nalR,Mutant,Mutant
96641,138,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
97336,139,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
97337,139,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
97338,139,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
97339,139,1,growth,A2,0,nalR,Ancestor,Ancestor
97340,139,1,growth,M2,0,nalR,Mutant,Mutant
97341,139,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
98036,140,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
98037,140,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
98038,140,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
98039,140,1,growth,A2,0,nalR,Ancestor,Ancestor
98040,140,1,growth,M2,0,nalR,Mutant,Mutant
98041,140,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
98736,141,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
98737,141,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
98738,141,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
98739,141,1,growth,A2,0,nalR,Ancestor,Ancestor
98740,141,1,growth,M2,0,nalR,Mutant,Mutant
98741,141,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
99436,142,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
99437,142,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
99438,142,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
99439,142,1,growth,A2,0,nalR,Ancestor,Ancestor
99440,142,1,growth,M2,0,nalR,Mutant,Mutant
99441,142,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
100136,143,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
100137,143,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
100138,143,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
100139,143,1,growth,A2,0,nalR,Ancestor,Ancestor
100140,143,1,growth,M2,0,nalR,Mutant,Mutant
100141,143,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
100836,144,1,growth,A1,366948.933379784,rifR,Ancestor,Ancestor
100837,144,1,growth,M1,1000634052.06762,rifR,Mutant,Mutant
100838,144,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
100839,144,1,growth,A2,0,nalR,Ancestor,Ancestor
100840,144,1,growth,M2,0,nalR,Mutant,Mutant
100841,144,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
100843,144,1,growth,A1,366.948933379784,rifR,Ancestor,Ancestor
100844,144,1,growth,M1,1000634.05206762,rifR,Mutant,Mutant
100845,144,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
100846,144,1,growth,A2,0,nalR,Ancestor,Ancestor
100847,144,1,growth,M2,0,nalR,Mutant,Mutant
100848,144,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
101543,145,1,growth,A1,592.45175742914,rifR,Ancestor,Ancestor
101544,145,1,growth,M1,1957448.94798151,rifR,Mutant,Mutant
101545,145,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
101546,145,1,growth,A2,0,nalR,Ancestor,Ancestor
101547,145,1,growth,M2,0,nalR,Mutant,Mutant
101548,145,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
102243,146,1,growth,A1,956.52770803691806,rifR,Ancestor,Ancestor
102244,146,1,growth,M1,3829143.9429388,rifR,Mutant,Mutant
102245,146,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
102246,146,1,growth,A2,0,nalR,Ancestor,Ancestor
102247,146,1,growth,M2,0,nalR,Mutant,Mutant
102248,146,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
102943,147,1,growth,A1,1544.31759193582,rifR,Ancestor,Ancestor
102944,147,1,growth,M1,7490404.05635843,rifR,Mutant,Mutant
102945,147,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
102946,147,1,growth,A2,0,nalR,Ancestor,Ancestor
102947,147,1,growth,M2,0,nalR,Mutant,Mutant
102948,147,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
103643,148,1,growth,A1,2493.24432202393,rifR,Ancestor,Ancestor
103644,148,1,growth,M1,14651889.14516,rifR,Mutant,Mutant
103645,148,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
103646,148,1,growth,A2,0,nalR,Ancestor,Ancestor
103647,148,1,growth,M2,0,nalR,Mutant,Mutant
103648,148,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
104343,149,1,growth,A1,4025.0521104604,rifR,Ancestor,Ancestor
104344,149,1,growth,M1,28658393.6914115,rifR,Mutant,Mutant
104345,149,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
104346,149,1,growth,A2,0,nalR,Ancestor,Ancestor
104347,149,1,growth,M2,0,nalR,Mutant,Mutant
104348,149,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
105043,150,1,growth,A1,6497.32619494282,rifR,Ancestor,Ancestor
105044,150,1,growth,M1,56046588.7667008,rifR,Mutant,Mutant
105045,150,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
105046,150,1,growth,A2,0,nalR,Ancestor,Ancestor
105047,150,1,growth,M2,0,nalR,Mutant,Mutant
105048,150,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
105743,151,1,growth,A1,10485.935165066,rifR,Ancestor,Ancestor
105744,151,1,growth,M1,109577061.273002,rifR,Mutant,Mutant
105745,151,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
105746,151,1,growth,A2,0,nalR,Ancestor,Ancestor
105747,151,1,growth,M2,0,nalR,Mutant,Mutant
105748,151,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
106443,152,1,growth,A1,16915.209811887,rifR,Ancestor,Ancestor
106444,152,1,growth,M1,214095260.065576,rifR,Mutant,Mutant
106445,152,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
106446,152,1,growth,A2,0,nalR,Ancestor,Ancestor
106447,152,1,growth,M2,0,nalR,Mutant,Mutant
106448,152,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
107143,153,1,growth,A1,27253.1469960333,rifR,Ancestor,Ancestor
107144,153,1,growth,M1,417591309.701083,rifR,Mutant,Mutant
107145,153,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
107146,153,1,growth,A2,0,nalR,Ancestor,Ancestor
107147,153,1,growth,M2,0,nalR,Mutant,Mutant
107148,153,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
107843,154,1,growth,A1,43663.1100178073,rifR,Ancestor,Ancestor
107844,154,1,growth,M1,808126838.561699,rifR,Mutant,Mutant
107845,154,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
107846,154,1,growth,A2,0,nalR,Ancestor,Ancestor
107847,154,1,growth,M2,0,nalR,Mutant,Mutant
107848,154,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
108543,155,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
108544,155,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
108545,155,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
108546,155,1,growth,A2,0,nalR,Ancestor,Ancestor
108547,155,1,growth,M2,0,nalR,Mutant,Mutant
108548,155,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
109243,156,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
109244,156,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
109245,156,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
109246,156,1,growth,A2,0,nalR,Ancestor,Ancestor
109247,156,1,growth,M2,0,nalR,Mutant,Mutant
109248,156,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
109943,157,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
109944,157,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
109945,157,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
109946,157,1,growth,A2,0,nalR,Ancestor,Ancestor
109947,157,1,growth,M2,0,nalR,Mutant,Mutant
109948,157,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
110643,158,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
110644,158,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
110645,158,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
110646,158,1,growth,A2,0,nalR,Ancestor,Ancestor
110647,158,1,growth,M2,0,nalR,Mutant,Mutant
110648,158,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
111343,159,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
111344,159,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
111345,159,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
111346,159,1,growth,A2,0,nalR,Ancestor,Ancestor
111347,159,1,growth,M2,0,nalR,Mutant,Mutant
111348,159,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
112043,160,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
112044,160,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
112045,160,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
112046,160,1,growth,A2,0,nalR,Ancestor,Ancestor
112047,160,1,growth,M2,0,nalR,Mutant,Mutant
112048,160,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
112743,161,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
112744,161,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
112745,161,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
112746,161,1,growth,A2,0,nalR,Ancestor,Ancestor
112747,161,1,growth,M2,0,nalR,Mutant,Mutant
112748,161,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
113443,162,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
113444,162,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
113445,162,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
113446,162,1,growth,A2,0,nalR,Ancestor,Ancestor
113447,162,1,growth,M2,0,nalR,Mutant,Mutant
113448,162,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
114143,163,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
114144,163,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
114145,163,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
114146,163,1,growth,A2,0,nalR,Ancestor,Ancestor
114147,163,1,growth,M2,0,nalR,Mutant,Mutant
114148,163,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
114843,164,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
114844,164,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
114845,164,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
114846,164,1,growth,A2,0,nalR,Ancestor,Ancestor
114847,164,1,growth,M2,0,nalR,Mutant,Mutant
114848,164,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
115543,165,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
115544,165,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
115545,165,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
115546,165,1,growth,A2,0,nalR,Ancestor,Ancestor
115547,165,1,growth,M2,0,nalR,Mutant,Mutant
115548,165,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
116243,166,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
116244,166,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
116245,166,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
116246,166,1,growth,A2,0,nalR,Ancestor,Ancestor
116247,166,1,growth,M2,0,nalR,Mutant,Mutant
116248,166,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
116943,167,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
116944,167,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
116945,167,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
116946,167,1,growth,A2,0,nalR,Ancestor,Ancestor
116947,167,1,growth,M2,0,nalR,Mutant,Mutant
116948,167,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
117643,168,1,growth,A1,50868.9713731689,rifR,Ancestor,Ancestor
117644,168,1,growth,M1,1000950132.02963,rifR,Mutant,Mutant
117645,168,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
117646,168,1,growth,A2,0,nalR,Ancestor,Ancestor
117647,168,1,growth,M2,0,nalR,Mutant,Mutant
117648,168,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
117650,168,1,conj,A1,508.689713731689,rifR,Ancestor,Ancestor
117651,168,1,conj,M1,10009501.3202963,rifR,Mutant,Mutant
117652,168,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
117653,168,1,conj,A2,0,nalR,Ancestor,Ancestor
117654,168,1,conj,M2,0,nalR,Mutant,Mutant
117655,168,1,conj,F2,10000000,nalR,Plasmid-free,Plasmid-free
118350,169,1,conj,A1,821.269942339105,rifR,Ancestor,Ancestor
118351,169,1,conj,M1,19579764.7938652,rifR,Mutant,Mutant
118352,169,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
118353,169,1,conj,A2,0,nalR,Ancestor,Ancestor
118354,169,1,conj,M2,4.12410722121242,nalR,Mutant,Mutant
118355,169,1,conj,F2,16959889.4934682,nalR,Plasmid-free,Plasmid-free
119050,170,1,conj,A1,1325.77636179553,rifR,Ancestor,Ancestor
119051,170,1,conj,M1,38294327.6480957,rifR,Mutant,Mutant
119052,170,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
119053,170,1,conj,A2,0,nalR,Ancestor,Ancestor
119054,170,1,conj,M2,21.7416915037521,nalR,Mutant,Mutant
119055,170,1,conj,F2,28760228.0090607,nalR,Plasmid-free,Plasmid-free
119750,171,1,conj,A1,2139.72594169302,rifR,Ancestor,Ancestor
119751,171,1,conj,M1,74873207.8145214,rifR,Mutant,Mutant
119752,171,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
119753,171,1,conj,A2,0,nalR,Ancestor,Ancestor
119754,171,1,conj,M2,87.8256467058316,nalR,Mutant,Mutant
119755,171,1,conj,F2,48759033.800367,nalR,Plasmid-free,Plasmid-free
120450,172,1,conj,A1,3451.75877466826,rifR,Ancestor,Ancestor
120451,172,1,conj,M1,146295418.782048,rifR,Mutant,Mutant
120452,172,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
120453,172,1,conj,A2,1.07267266173696,nalR,Ancestor,Ancestor
120454,172,1,conj,M2,321.527228488277,nalR,Mutant,Mutant
120455,172,1,conj,F2,82621070.3061095,nalR,Plasmid-free,Plasmid-free
121150,173,1,conj,A1,5561.72662201206,rifR,Ancestor,Ancestor
121151,173,1,conj,M1,285375713.941047,rifR,Mutant,Mutant
121152,173,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
121153,173,1,conj,A2,3.09002739938991,nalR,Ancestor,Ancestor
121154,173,1,conj,M2,1121.1882183256,nalR,Mutant,Mutant
121155,173,1,conj,F2,139817050.8506,nalR,Plasmid-free,Plasmid-free
121157,173,1,tselect,A1,0,rifR,Ancestor,Ancestor
121158,173,1,tselect,M1,0,rifR,Mutant,Mutant
121159,173,1,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
121160,173,1,tselect,A2,1.54501369969495,nalR,Ancestor,Ancestor
121161,173,1,tselect,M2,560.594109162801,nalR,Mutant,Mutant
121162,173,1,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
121164,245,1,tselect,A1,0,rifR,Ancestor,Ancestor
121165,245,1,tselect,M1,0,rifR,Mutant,Mutant
121166,245,1,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
121167,245,1,tselect,A2,3455.52003800323,nalR,Ancestor,Ancestor
121168,245,1,tselect,M2,9996544.479962,nalR,Mutant,Mutant
121169,245,1,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
