...1,Time,Cycle,Phase,Cell_types,Density,Host,Genotype,Genotype_plot
93140,133,1,growth,M2,0,nalR,Mutant,Mutant
93141,133,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
93836,134,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
93837,134,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
93838,134,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
93839,134,1,growth,A2,0,nalR,Ancestor,Ancestor
93840,134,1,growth,M2,0,nalR,Mutant,Mutant
93841,134,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
94536,135,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
94537,135,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
94538,135,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
94539,135,1,growth,A2,0,nalR,Ancestor,Ancestor
94540,135,1,growth,M2,0,nalR,Mutant,Mutant
94541,135,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
95236,136,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
95237,136,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
95238,136,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
95239,136,1,growth,A2,0,nalR,Ancestor,Ancestor
95240,136,1,growth,M2,0,nalR,Mutant,Mutant
95241,136,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
95936,137,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
95937,137,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
95938,137,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
95939,137,1,growth,A2,0,nalR,Ancestor,Ancestor
95940,137,1,growth,M2,0,nalR,Mutant,Mutant
95941,137,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
96636,138,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
96637,138,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
96638,138,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
96639,138,1,growth,A2,0,nalR,Ancestor,Ancestor
96640,138,1,growth,M2,0,nalR,Mutant,Mutant
96641,138,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
97336,139,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
97337,139,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
97338,139,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
97339,139,1,growth,A2,0,nalR,Ancestor,Ancestor
97340,139,1,growth,M2,0,nalR,Mutant,Mutant
97341,139,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
98036,140,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
98037,140,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
98038,140,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
98039,140,1,growth,A2,0,nalR,Ancestor,Ancestor
98040,140,1,growth,M2,0,nalR,Mutant,Mutant
98041,140,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
98736,141,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
98737,141,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
98738,141,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
98739,141,1,growth,A2,0,nalR,Ancestor,Ancestor
98740,141,1,growth,M2,0,nalR,Mutant,Mutant
98741,141,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
99436,142,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
99437,142,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
99438,142,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
99439,142,1,growth,A2,0,nalR,Ancestor,Ancestor
99440,142,1,growth,M2,0,nalR,Mutant,Mutant
99441,142,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
100136,143,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
100137,143,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
100138,143,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
100139,143,1,growth,A2,0,nalR,Ancestor,Ancestor
100140,143,1,growth,M2,0,nalR,Mutant,Mutant
100141,143,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
100836,144,1,growth,A1,3361390.19217039,rifR,Ancestor,Ancestor
100837,144,1,growth,M1,997639610.80883,rifR,Mutant,Mutant
100838,144,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
100839,144,1,growth,A2,0,nalR,Ancestor,Ancestor
100840,144,1,growth,M2,0,nalR,Mutant,Mutant
100841,144,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
100843,144,1,growth,A1,3361.39019217039,rifR,Ancestor,Ancestor
100844,144,1,growth,M1,997639.61080883,rifR,Mutant,Mutant
100845,144,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
100846,144,1,growth,A2,0,nalR,Ancestor,Ancestor
100847,144,1,growth,M2,0,nalR,Mutant,Mutant
100848,144,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
101543,145,1,growth,A1,5379.16377960788,rifR,Ancestor,Ancestor
101544,145,1,growth,M1,1845170.33000882,rifR,Mutant,Mutant
101545,145,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
101546,145,1,growth,A2,0,nalR,Ancestor,Ancestor
101547,145,1,growth,M2,0,nalR,Mutant,Mutant
101548,145,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
102243,146,1,growth,A1,8608.11860162418,rifR,Ancestor,Ancestor
102244,146,1,growth,M1,3412684.58625142,rifR,Mutant,Mutant
102245,146,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
102246,146,1,growth,A2,0,nalR,Ancestor,Ancestor
102247,146,1,growth,M2,0,nalR,Mutant,Mutant
102248,146,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
102943,147,1,growth,A1,13775.1815103488,rifR,Ancestor,Ancestor
102944,147,1,growth,M1,6311754.61713048,rifR,Mutant,Mutant
102945,147,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
102946,147,1,growth,A2,0,nalR,Ancestor,Ancestor
102947,147,1,growth,M2,0,nalR,Mutant,Mutant
102948,147,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
103643,148,1,growth,A1,22043.3834955479,rifR,Ancestor,Ancestor
103644,148,1,growth,M1,11673293.225596,rifR,Mutant,Mutant
103645,148,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
103646,148,1,growth,A2,0,nalR,Ancestor,Ancestor
103647,148,1,growth,M2,0,nalR,Mutant,Mutant
103648,148,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
104343,149,1,growth,A1,35273.123036042,rifR,Ancestor,Ancestor
104344,149,1,growth,M1,21588214.6466219,rifR,Mutant,Mutant
104345,149,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
104346,149,1,growth,A2,0,nalR,Ancestor,Ancestor
104347,149,1,growth,M2,0,nalR,Mutant,Mutant
104348,149,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
105043,150,1,growth,A1,56439.1824241725,rifR,Ancestor,Ancestor
105044,150,1,growth,M1,39921085.9874971,rifR,Mutant,Mutant
105045,150,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
105046,150,1,growth,A2,0,nalR,Ancestor,Ancestor
105047,150,1,growth,M2,0,nalR,Mutant,Mutant
105048,150,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
105743,151,1,growth,A1,90294.6299311072,rifR,Ancestor,Ancestor
105744,151,1,growth,M1,73810018.0115032,rifR,Mutant,Mutant
105745,151,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
105746,151,1,growth,A2,0,nalR,Ancestor,Ancestor
105747,151,1,growth,M2,0,nalR,Mutant,Mutant
105748,151,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
106443,152,1,growth,A1,144421.528718573,rifR,Ancestor,Ancestor
106444,152,1,growth,M1,136421541.877667,rifR,Mutant,Mutant
106445,152,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
106446,152,1,growth,A2,0,nalR,Ancestor,Ancestor
106447,152,1,growth,M2,0,nalR,Mutant,Mutant
106448,152,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
107143,153,1,growth,A1,230866.923736189,rifR,Ancestor,Ancestor
107144,153,1,growth,M1,251962913.981198,rifR,Mutant,Mutant
107145,153,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
107146,153,1,growth,A2,0,nalR,Ancestor,Ancestor
107147,153,1,growth,M2,0,nalR,Mutant,Mutant
107148,153,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
107843,154,1,growth,A1,368528.173748331,rifR,Ancestor,Ancestor
107844,154,1,growth,M1,464492755.241477,rifR,Mutant,Mutant
107845,154,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
107846,154,1,growth,A2,0,nalR,Ancestor,Ancestor
107847,154,1,growth,M2,0,nalR,Mutant,Mutant
107848,154,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
108543,155,1,growth,A1,584225.133748366,rifR,Ancestor,Ancestor
108544,155,1,growth,M1,848596268.574221,rifR,Mutant,Mutant
108545,155,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
108546,155,1,growth,A2,0,nalR,Ancestor,Ancestor
108547,155,1,growth,M2,0,nalR,Mutant,Mutant
108548,155,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
109243,156,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
109244,156,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
109245,156,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
109246,156,1,growth,A2,0,nalR,Ancestor,Ancestor
109247,156,1,growth,M2,0,nalR,Mutant,Mutant
109248,156,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
109943,157,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
109944,157,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
109945,157,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
109946,157,1,growth,A2,0,nalR,Ancestor,Ancestor
109947,157,1,growth,M2,0,nalR,Mutant,Mutant
109948,157,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
110643,158,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
110644,158,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
110645,158,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
110646,158,1,growth,A2,0,nalR,Ancestor,Ancestor
110647,158,1,growth,M2,0,nalR,Mutant,Mutant
110648,158,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
111343,159,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
111344,159,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
111345,159,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
111346,159,1,growth,A2,0,nalR,Ancestor,Ancestor
111347,159,1,growth,M2,0,nalR,Mutant,Mutant
111348,159,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
112043,160,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
112044,160,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
112045,160,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
112046,160,1,growth,A2,0,nalR,Ancestor,Ancestor
112047,160,1,growth,M2,0,nalR,Mutant,Mutant
112048,160,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
112743,161,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
112744,161,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
112745,161,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
112746,161,1,growth,A2,0,nalR,Ancestor,Ancestor
112747,161,1,growth,M2,0,nalR,Mutant,Mutant
112748,161,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
113443,162,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
113444,162,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
113445,162,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
113446,162,1,growth,A2,0,nalR,Ancestor,Ancestor
113447,162,1,growth,M2,0,nalR,Mutant,Mutant
113448,162,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
114143,163,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
114144,163,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
114145,163,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
114146,163,1,growth,A2,0,nalR,Ancestor,Ancestor
114147,163,1,growth,M2,0,nalR,Mutant,Mutant
114148,163,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
114843,164,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
114844,164,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
114845,164,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
114846,164,1,growth,A2,0,nalR,Ancestor,Ancestor
114847,164,1,growth,M2,0,nalR,Mutant,Mutant
114848,164,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
115543,165,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
115544,165,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
115545,165,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
115546,165,1,growth,A2,0,nalR,Ancestor,Ancestor
115547,165,1,growth,M2,0,nalR,Mutant,Mutant
115548,165,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
116243,166,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
116244,166,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
116245,166,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
116246,166,1,growth,A2,0,nalR,Ancestor,Ancestor
116247,166,1,growth,M2,0,nalR,Mutant,Mutant
116248,166,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
116943,167,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
116944,167,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
116945,167,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
116946,167,1,growth,A2,0,nalR,Ancestor,Ancestor
116947,167,1,growth,M2,0,nalR,Mutant,Mutant
116948,167,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
117643,168,1,growth,A1,662523.536725917,rifR,Ancestor,Ancestor
117644,168,1,growth,M1,1000338477.46428,rifR,Mutant,Mutant
117645,168,1,growth,F1,0,rifR,Plasmid-free,Plasmid-free
117646,168,1,growth,A2,0,nalR,Ancestor,Ancestor
117647,168,1,growth,M2,0,nalR,Mutant,Mutant
117648,168,1,growth,F2,0,nalR,Plasmid-free,Plasmid-free
117650,168,1,conj,A1,6625.23536725917,rifR,Ancestor,Ancestor
117651,168,1,conj,M1,10003384.7746428,rifR,Mutant,Mutant
117652,168,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
117653,168,1,conj,A2,0,nalR,Ancestor,Ancestor
117654,168,1,conj,M2,0,nalR,Mutant,Mutant
117655,168,1,conj,F2,10000000,nalR,Plasmid-free,Plasmid-free
118350,169,1,conj,A1,10601.8771410068,rifR,Ancestor,Ancestor
118351,169,1,conj,M1,18500819.0011785,rifR,Mutant,Mutant
118352,169,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
118353,169,1,conj,A2,0,nalR,Ancestor,Ancestor
118354,169,1,conj,M2,4.12622513505105,nalR,Mutant,Mutant
118355,169,1,conj,F2,18205646.4875329,nalR,Plasmid-free,Plasmid-free
119050,170,1,conj,A1,16963.5251968293,rifR,Ancestor,Ancestor
119051,170,1,conj,M1,34211494.9704739,rifR,Mutant,Mutant
119052,170,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
119053,170,1,conj,A2,1.57049669914743,nalR,Ancestor,Ancestor
119054,170,1,conj,M2,21.5170491623926,nalR,Mutant,Mutant
119055,170,1,conj,F2,33139873.4514078,nalR,Plasmid-free,Plasmid-free
119750,171,1,conj,A1,27136.5628926753,rifR,Ancestor,Ancestor
119751,171,1,conj,M1,63245481.242789,rifR,Mutant,Mutant
119752,171,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
119753,171,1,conj,A2,5.46201190346967,nalR,Ancestor,Ancestor
119754,171,1,conj,M2,86.4803096676037,nalR,Mutant,Mutant
119755,171,1,conj,F2,60308000.8073236,nalR,Plasmid-free,Plasmid-free
120450,172,1,conj,A1,43390.5299636638,rifR,Ancestor,Ancestor
120451,172,1,conj,M1,116849638.551533,rifR,Mutant,Mutant
120452,172,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
120453,172,1,conj,A2,17.3055541621563,nalR,Ancestor,Ancestor
120454,172,1,conj,M2,316.598064601312,nalR,Mutant,Mutant
120455,172,1,conj,F2,109684629.238919,nalR,Plasmid-free,Plasmid-free
121150,173,1,conj,A1,69303.1430361502,rifR,Ancestor,Ancestor
121151,173,1,conj,M1,215573374.786584,rifR,Mutant,Mutant
121152,173,1,conj,F1,0,rifR,Plasmid-free,Plasmid-free
121153,173,1,conj,A2,52.4630343404312,nalR,Ancestor,Ancestor
121154,173,1,conj,M2,1108.63055805793,nalR,Mutant,Mutant
121155,173,1,conj,F2,199205824.681846,nalR,Plasmid-free,Plasmid-free
121157,173,1,tselect,A1,0,rifR,Ancestor,Ancestor
121158,173,1,tselect,M1,0,rifR,Mutant,Mutant
121159,173,1,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
121160,173,1,tselect,A2,26.2315171702156,nalR,Ancestor,Ancestor
121161,173,1,tselect,M2,554.315279028964,nalR,Mutant,Mutant
121162,173,1,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
121164,245,1,tselect,A1,0,rifR,Ancestor,Ancestor
121165,245,1,tselect,M1,0,rifR,Mutant,Mutant
121166,245,1,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
121167,245,1,tselect,A2,59003.2859611883,nalR,Ancestor,Ancestor
121168,245,1,tselect,M2,9940996.71403881,nalR,Mutant,Mutant
121169,245,1,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
121171,245,2,tselect,A1,0,rifR,Ancestor,Ancestor
121172,245,2,tselect,M1,0,rifR,Mutant,Mutant
121173,245,2,tselect,F1,0,rifR,Plasmid-free,Plasmid-free
121174,245,2,tselect,A2,59003.2859611883,nalR,Ancestor,Ancestor
121175,245,2,tselect,M2,9940996.71403881,nalR,Mutant,Mutant
121176,245,2,tselect,F2,0,nalR,Plasmid-free,Plasmid-free
121178,245,2,growth,A1,0,rifR,Ancestor,Ancestor
121179,245,2,growth,M1,0,rifR,Mutant,Mutant
121180,245,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
121181,245,2,growth,A2,59003.2859611883,nalR,Ancestor,Ancestor
121182,245,2,growth,M2,9940996.71403881,nalR,Mutant,Mutant
121183,245,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
121878,246,2,growth,A1,0,rifR,Ancestor,Ancestor
121879,246,2,growth,M1,0,rifR,Mutant,Mutant
121880,246,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
121881,246,2,growth,A2,94420.2534177801,nalR,Ancestor,Ancestor
121882,246,2,growth,M2,18385850.4099537,nalR,Mutant,Mutant
121883,246,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
122578,247,2,growth,A1,0,rifR,Ancestor,Ancestor
122579,247,2,growth,M1,0,rifR,Mutant,Mutant
122580,247,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
122581,247,2,growth,A2,151088.04126,nalR,Ancestor,Ancestor
122582,247,2,growth,M2,34002128.4650781,nalR,Mutant,Mutant
122583,247,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
123278,248,2,growth,A1,0,rifR,Ancestor,Ancestor
123279,248,2,growth,M1,0,rifR,Mutant,Mutant
123280,248,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
123281,248,2,growth,A2,241740.286508611,nalR,Ancestor,Ancestor
123282,248,2,growth,M2,62873607.9501439,nalR,Mutant,Mutant
123283,248,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
123978,249,2,growth,A1,0,rifR,Ancestor,Ancestor
123979,249,2,growth,M1,0,rifR,Mutant,Mutant
123980,249,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
123981,249,2,growth,A2,386702.687055379,nalR,Ancestor,Ancestor
123982,249,2,growth,M2,116228334.015582,nalR,Mutant,Mutant
123983,249,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
124678,250,2,growth,A1,0,rifR,Ancestor,Ancestor
124679,250,2,growth,M1,0,rifR,Mutant,Mutant
124680,250,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
124681,250,2,growth,A2,618321.703701694,nalR,Ancestor,Ancestor
124682,250,2,growth,M2,214736666.305309,nalR,Mutant,Mutant
124683,250,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
125378,251,2,growth,A1,0,rifR,Ancestor,Ancestor
125379,251,2,growth,M1,0,rifR,Mutant,Mutant
125380,251,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
125381,251,2,growth,A2,987621.309002496,nalR,Ancestor,Ancestor
125382,251,2,growth,M2,396184479.521296,nalR,Mutant,Mutant
125383,251,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
126078,252,2,growth,A1,0,rifR,Ancestor,Ancestor
126079,252,2,growth,M1,0,rifR,Mutant,Mutant
126080,252,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
126081,252,2,growth,A2,1571426.12825022,nalR,Ancestor,Ancestor
126082,252,2,growth,M2,727282124.970922,nalR,Mutant,Mutant
126083,252,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
126778,253,2,growth,A1,0,rifR,Ancestor,Ancestor
126779,253,2,growth,M1,0,rifR,Mutant,Mutant
126780,253,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
126781,253,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
126782,253,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
126783,253,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
127478,254,2,growth,A1,0,rifR,Ancestor,Ancestor
127479,254,2,growth,M1,0,rifR,Mutant,Mutant
127480,254,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
127481,254,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
127482,254,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
127483,254,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
128178,255,2,growth,A1,0,rifR,Ancestor,Ancestor
128179,255,2,growth,M1,0,rifR,Mutant,Mutant
128180,255,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
128181,255,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
128182,255,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
128183,255,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
128878,256,2,growth,A1,0,rifR,Ancestor,Ancestor
128879,256,2,growth,M1,0,rifR,Mutant,Mutant
128880,256,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
128881,256,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
128882,256,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
128883,256,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
129578,257,2,growth,A1,0,rifR,Ancestor,Ancestor
129579,257,2,growth,M1,0,rifR,Mutant,Mutant
129580,257,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
129581,257,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
129582,257,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
129583,257,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
130278,258,2,growth,A1,0,rifR,Ancestor,Ancestor
130279,258,2,growth,M1,0,rifR,Mutant,Mutant
130280,258,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
130281,258,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
130282,258,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
130283,258,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
130978,259,2,growth,A1,0,rifR,Ancestor,Ancestor
130979,259,2,growth,M1,0,rifR,Mutant,Mutant
130980,259,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
130981,259,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
130982,259,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
130983,259,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
131678,260,2,growth,A1,0,rifR,Ancestor,Ancestor
131679,260,2,growth,M1,0,rifR,Mutant,Mutant
131680,260,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
131681,260,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
131682,260,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
131683,260,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
132378,261,2,growth,A1,0,rifR,Ancestor,Ancestor
132379,261,2,growth,M1,0,rifR,Mutant,Mutant
132380,261,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
132381,261,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
132382,261,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
132383,261,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
133078,262,2,growth,A1,0,rifR,Ancestor,Ancestor
133079,262,2,growth,M1,0,rifR,Mutant,Mutant
133080,262,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
133081,262,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
133082,262,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
133083,262,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
133778,263,2,growth,A1,0,rifR,Ancestor,Ancestor
133779,263,2,growth,M1,0,rifR,Mutant,Mutant
133780,263,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
133781,263,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
133782,263,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
133783,263,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
134478,264,2,growth,A1,0,rifR,Ancestor,Ancestor
134479,264,2,growth,M1,0,rifR,Mutant,Mutant
134480,264,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
134481,264,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
134482,264,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
134483,264,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
135178,265,2,growth,A1,0,rifR,Ancestor,Ancestor
135179,265,2,growth,M1,0,rifR,Mutant,Mutant
135180,265,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
135181,265,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
135182,265,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
135183,265,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
135878,266,2,growth,A1,0,rifR,Ancestor,Ancestor
135879,266,2,growth,M1,0,rifR,Mutant,Mutant
135880,266,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
135881,266,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
135882,266,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
135883,266,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
136578,267,2,growth,A1,0,rifR,Ancestor,Ancestor
136579,267,2,growth,M1,0,rifR,Mutant,Mutant
136580,267,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
136581,267,2,growth,A2,2016826.17955343,nalR,Ancestor,Ancestor
136582,267,2,growth,M2,1007983173.82045,nalR,Mutant,Mutant
136583,267,2,growth,F2,0,nalR,Plasmid-free,Plasmid-free
137278,268,2,growth,A1,0,rifR,Ancestor,Ancestor
137279,268,2,growth,M1,0,rifR,Mutant,Mutant
137280,268,2,growth,F1,0,rifR,Plasmid-free,Plasmid-free
